Time(s),Longitude(deg),Latitude(deg),Altitude(m),NorthVelocity(m/s),UpVelocity(m/s),EastVelocity(m/s),GForce,Pitch(deg),Roll(deg),Yaw(deg),AircraftType
8.380000,125.000000,30.008718,10572.774479,170.537544,305.641859,0.000000,2.521000,60.840000,0.000000,0.000000,F-22
8.390000,125.000000,30.008733,10575.836240,169.576502,306.176110,0.000000,2.525500,61.020000,0.000000,0.000000,F-22
8.400000,125.000000,30.008748,10578.903313,168.613786,306.707338,0.000000,2.530000,61.200000,0.000000,0.000000,F-22
8.410000,125.000000,30.008763,10581.975669,167.649406,307.235539,0.000000,2.534500,61.380000,0.000000,0.000000,F-22
8.420000,125.000000,30.008778,10585.053276,166.683371,307.760709,0.000000,2.539000,61.560000,0.000000,0.000000,F-22
8.430000,125.000000,30.008793,10588.136104,165.715692,308.282840,0.000000,2.543500,61.740000,0.000000,0.000000,F-22
8.440000,125.000000,30.008808,10591.224124,164.746376,308.801929,0.000000,2.548000,61.920000,0.000000,0.000000,F-22
8.450000,125.000000,30.008822,10594.317303,163.775435,309.317971,0.000000,2.552500,62.100000,0.000000,0.000000,F-22
8.460000,125.000000,30.008837,10597.415613,162.802877,309.830959,0.000000,2.557000,62.280000,0.000000,0.000000,F-22
8.470000,125.000000,30.008851,10600.519022,161.828713,310.340889,0.000000,2.561500,62.460000,0.000000,0.000000,F-22
8.480000,125.000000,30.008866,10603.627499,160.852951,310.847757,0.000000,2.566000,62.640000,0.000000,0.000000,F-22
8.490000,125.000000,30.008880,10606.741015,159.875602,311.351557,0.000000,2.570500,62.820000,0.000000,0.000000,F-22
8.500000,125.000000,30.008894,10609.859538,158.896675,311.852283,0.000000,2.575000,63.000000,0.000000,0.000000,F-22
8.510000,125.000000,30.008909,10612.983037,157.916180,312.349932,0.000000,2.579500,63.180000,0.000000,0.000000,F-22
8.520000,125.000000,30.008923,10616.111482,156.934126,312.844498,0.000000,2.584000,63.360000,0.000000,0.000000,F-22
8.530000,125.000000,30.008937,10619.244842,155.950523,313.335977,0.000000,2.588500,63.540000,0.000000,0.000000,F-22
8.540000,125.000000,30.008951,10622.383085,154.965381,313.824363,0.000000,2.593000,63.720000,0.000000,0.000000,F-22
8.550000,125.000000,30.008964,10625.526182,153.978709,314.309652,0.000000,2.597500,63.900000,0.000000,0.000000,F-22
8.560000,125.000000,30.008978,10628.674100,152.990518,314.791838,0.000000,2.602000,64.080000,0.000000,0.000000,F-22
8.570000,125.000000,30.008992,10631.826809,152.000817,315.270918,0.000000,2.606500,64.260000,0.000000,0.000000,F-22
8.580000,125.000000,30.009005,10634.984278,151.009616,315.746886,0.000000,2.611000,64.440000,0.000000,0.000000,F-22
8.590000,125.000000,30.009019,10638.146476,150.016924,316.219738,0.000000,2.615500,64.620000,0.000000,0.000000,F-22
8.600000,125.000000,30.009032,10641.313370,149.022752,316.689468,0.000000,2.620000,64.800000,0.000000,0.000000,F-22
8.610000,125.000000,30.009045,10644.484931,148.027109,317.156074,0.000000,2.624500,64.980000,0.000000,0.000000,F-22
8.620000,125.000000,30.009059,10647.661127,147.030005,317.619549,0.000000,2.629000,65.160000,0.000000,0.000000,F-22
8.630000,125.000000,30.009072,10650.841926,146.031450,318.079889,0.000000,2.633500,65.340000,0.000000,0.000000,F-22
8.640000,125.000000,30.009085,10654.027296,145.031453,318.537090,0.000000,2.638000,65.520000,0.000000,0.000000,F-22
8.650000,125.000000,30.009098,10657.217208,144.030026,318.991147,0.000000,2.642500,65.700000,0.000000,0.000000,F-22
8.660000,125.000000,30.009110,10660.411628,143.027176,319.442056,0.000000,2.647000,65.880000,0.000000,0.000000,F-22
8.670000,125.000000,30.009123,10663.610527,142.022915,319.889812,0.000000,2.651500,66.060000,0.000000,0.000000,F-22
8.680000,125.000000,30.009136,10666.813871,141.017252,320.334410,0.000000,2.656000,66.240000,0.000000,0.000000,F-22
8.690000,125.000000,30.009148,10670.021629,140.010198,320.775848,0.000000,2.660500,66.420000,0.000000,0.000000,F-22
8.700000,125.000000,30.009161,10673.233770,139.001762,321.214119,0.000000,2.665000,66.600000,0.000000,0.000000,F-22
8.710000,125.000000,30.009173,10676.450263,137.991954,321.649220,0.000000,2.669500,66.780000,0.000000,0.000000,F-22
8.720000,125.000000,30.009185,10679.671074,136.980783,322.081147,0.000000,2.674000,66.960000,0.000000,0.000000,F-22
8.730000,125.000000,30.009198,10682.896173,135.968261,322.509894,0.000000,2.678500,67.140000,0.000000,0.000000,F-22
8.740000,125.000000,30.009210,10686.125528,134.954397,322.935459,0.000000,2.683000,67.320000,0.000000,0.000000,F-22
8.750000,125.000000,30.009222,10689.359106,133.939201,323.357836,0.000000,2.687500,67.500000,0.000000,0.000000,F-22
8.760000,125.000000,30.009234,10692.596876,132.922683,323.777022,0.000000,2.692000,67.680000,0.000000,0.000000,F-22
8.770000,125.000000,30.009245,10695.838806,131.904854,324.193013,0.000000,2.696500,67.860000,0.000000,0.000000,F-22
8.780000,125.000000,30.009257,10699.084864,130.885722,324.605804,0.000000,2.701000,68.040000,0.000000,0.000000,F-22
8.790000,125.000000,30.009269,10702.335018,129.865299,325.015391,0.000000,2.705500,68.220000,0.000000,0.000000,F-22
8.800000,125.000000,30.009280,10705.589236,128.843593,325.421770,0.000000,2.710000,68.400000,0.000000,0.000000,F-22
8.810000,125.000000,30.009292,10708.847485,127.820617,325.824938,0.000000,2.714500,68.580000,0.000000,0.000000,F-22
8.820000,125.000000,30.009303,10712.109734,126.796378,326.224889,0.000000,2.719000,68.760000,0.000000,0.000000,F-22
8.830000,125.000000,30.009315,10715.375950,125.770889,326.621621,0.000000,2.723500,68.940000,0.000000,0.000000,F-22
8.840000,125.000000,30.009326,10718.646102,124.744158,327.015130,0.000000,2.728000,69.120000,0.000000,0.000000,F-22
8.850000,125.000000,30.009337,10721.920156,123.716195,327.405411,0.000000,2.732500,69.300000,0.000000,0.000000,F-22
8.860000,125.000000,30.009348,10725.198080,122.687012,327.792460,0.000000,2.737000,69.480000,0.000000,0.000000,F-22
8.870000,125.000000,30.009359,10728.479843,121.656618,328.176275,0.000000,2.741500,69.660000,0.000000,0.000000,F-22
8.880000,125.000000,30.009370,10731.765412,120.625023,328.556850,0.000000,2.746000,69.840000,0.000000,0.000000,F-22
8.890000,125.000000,30.009380,10735.054753,119.592238,328.934183,0.000000,2.750500,70.020000,0.000000,0.000000,F-22
8.900000,125.000000,30.009391,10738.347836,118.558272,329.308269,0.000000,2.755000,70.200000,0.000000,0.000000,F-22
8.910000,125.000000,30.009401,10741.644627,117.523136,329.679105,0.000000,2.759500,70.380000,0.000000,0.000000,F-22
8.920000,125.000000,30.009412,10744.945094,116.486841,330.046688,0.000000,2.764000,70.560000,0.000000,0.000000,F-22
8.930000,125.000000,30.009422,10748.249204,115.449395,330.411012,0.000000,2.768500,70.740000,0.000000,0.000000,F-22
8.940000,125.000000,30.009433,10751.556925,114.410810,330.772076,0.000000,2.773000,70.920000,0.000000,0.000000,F-22
8.950000,125.000000,30.009443,10754.868224,113.371096,331.129876,0.000000,2.777500,71.100000,0.000000,0.000000,F-22
8.960000,125.000000,30.009453,10758.183068,112.330263,331.484407,0.000000,2.782000,71.280000,0.000000,0.000000,F-22
8.970000,125.000000,30.009463,10761.501424,111.288322,331.835666,0.000000,2.786500,71.460000,0.000000,0.000000,F-22
8.980000,125.000000,30.009473,10764.823261,110.245282,332.183651,0.000000,2.791000,71.640000,0.000000,0.000000,F-22
8.990000,125.000000,30.009482,10768.148545,109.201154,332.528357,0.000000,2.795500,71.820000,0.000000,0.000000,F-22
9.000000,125.000000,30.009492,10771.477242,108.155948,332.869781,0.000000,2.800000,72.000000,0.000000,0.000000,F-22
9.010000,125.000000,30.009502,10774.809322,107.109675,333.207919,0.000000,2.804500,72.180000,0.000000,0.000000,F-22
9.020000,125.000000,30.009511,10778.144749,106.062344,333.542770,0.000000,2.809000,72.360000,0.000000,0.000000,F-22
9.030000,125.000000,30.009521,10781.483492,105.013967,333.874328,0.000000,2.813500,72.540000,0.000000,0.000000,F-22
9.040000,125.000000,30.009530,10784.825518,103.964554,334.202591,0.000000,2.818000,72.720000,0.000000,0.000000,F-22
9.050000,125.000000,30.009539,10788.170794,102.914114,334.527555,0.000000,2.822500,72.900000,0.000000,0.000000,F-22
9.060000,125.000000,30.009548,10791.519286,101.862658,334.849218,0.000000,2.827000,73.080000,0.000000,0.000000,F-22
9.070000,125.000000,30.009557,10794.870962,100.810198,335.167576,0.000000,2.831500,73.260000,0.000000,0.000000,F-22
9.080000,125.000000,30.009566,10798.225788,99.756742,335.482626,0.000000,2.836000,73.440000,0.000000,0.000000,F-22
9.090000,125.000000,30.009575,10801.583732,98.702302,335.794365,0.000000,2.840500,73.620000,0.000000,0.000000,F-22
9.100000,125.000000,30.009584,10804.944760,97.646887,336.102790,0.000000,2.845000,73.800000,0.000000,0.000000,F-22
9.110000,125.000000,30.009593,10808.308839,96.590509,336.407898,0.000000,2.849500,73.980000,0.000000,0.000000,F-22
9.120000,125.000000,30.009601,10811.675936,95.533177,336.709685,0.000000,2.854000,74.160000,0.000000,0.000000,F-22
9.130000,125.000000,30.009610,10815.046017,94.474903,337.008149,0.000000,2.858500,74.340000,0.000000,0.000000,F-22
9.140000,125.000000,30.009618,10818.419050,93.415696,337.303287,0.000000,2.863000,74.520000,0.000000,0.000000,F-22
9.150000,125.000000,30.009626,10821.795001,92.355567,337.595096,0.000000,2.867500,74.700000,0.000000,0.000000,F-22
9.160000,125.000000,30.009634,10825.173837,91.294527,337.883574,0.000000,2.872000,74.880000,0.000000,0.000000,F-22
9.170000,125.000000,30.009643,10828.555524,90.232586,338.168716,0.000000,2.876500,75.060000,0.000000,0.000000,F-22
9.180000,125.000000,30.009651,10831.940029,89.169754,338.450521,0.000000,2.881000,75.240000,0.000000,0.000000,F-22
9.190000,125.000000,30.009658,10835.327319,88.106042,338.728985,0.000000,2.885500,75.420000,0.000000,0.000000,F-22
9.200000,125.000000,30.009666,10838.717360,87.041461,339.004106,0.000000,2.890000,75.600000,0.000000,0.000000,F-22
9.210000,125.000000,30.009674,10842.110119,85.976020,339.275882,0.000000,2.894500,75.780000,0.000000,0.000000,F-22
9.220000,125.000000,30.009682,10845.505562,84.909731,339.544309,0.000000,2.899000,75.960000,0.000000,0.000000,F-22
9.230000,125.000000,30.009689,10848.903656,83.842604,339.809385,0.000000,2.903500,76.140000,0.000000,0.000000,F-22
9.240000,125.000000,30.009697,10852.304367,82.774649,340.071107,0.000000,2.908000,76.320000,0.000000,0.000000,F-22
9.250000,125.000000,30.009704,10855.707661,81.705877,340.329472,0.000000,2.912500,76.500000,0.000000,0.000000,F-22
9.260000,125.000000,30.009711,10859.113506,80.636299,340.584479,0.000000,2.917000,76.680000,0.000000,0.000000,F-22
9.270000,125.000000,30.009718,10862.521867,79.565925,340.836124,0.000000,2.921500,76.860000,0.000000,0.000000,F-22
9.280000,125.000000,30.009725,10865.932711,78.494766,341.084405,0.000000,2.926000,77.040000,0.000000,0.000000,F-22
9.290000,125.000000,30.009732,10869.346005,77.422832,341.329320,0.000000,2.930500,77.220000,0.000000,0.000000,F-22
9.300000,125.000000,30.009739,10872.761713,76.350134,341.570867,0.000000,2.935000,77.400000,0.000000,0.000000,F-22
9.310000,125.000000,30.009746,10876.179804,75.276683,341.809042,0.000000,2.939500,77.580000,0.000000,0.000000,F-22
9.320000,125.000000,30.009752,10879.600242,74.202488,342.043843,0.000000,2.944000,77.760000,0.000000,0.000000,F-22
9.330000,125.000000,30.009759,10883.022995,73.127562,342.275269,0.000000,2.948500,77.940000,0.000000,0.000000,F-22
9.340000,125.000000,30.009765,10886.448028,72.051913,342.503317,0.000000,2.953000,78.120000,0.000000,0.000000,F-22
9.350000,125.000000,30.009772,10889.875308,70.975553,342.727984,0.000000,2.957500,78.300000,0.000000,0.000000,F-22
9.360000,125.000000,30.009778,10893.304801,69.898493,342.949268,0.000000,2.962000,78.480000,0.000000,0.000000,F-22
9.370000,125.000000,30.009784,10896.736472,68.820743,343.167168,0.000000,2.966500,78.660000,0.000000,0.000000,F-22
9.380000,125.000000,30.009790,10900.170289,67.742314,343.381681,0.000000,2.971000,78.840000,0.000000,0.000000,F-22
9.390000,125.000000,30.009796,10903.606217,66.663216,343.592805,0.000000,2.975500,79.020000,0.000000,0.000000,F-22
9.400000,125.000000,30.009802,10907.044223,65.583460,343.800538,0.000000,2.980000,79.200000,0.000000,0.000000,F-22
9.410000,125.000000,30.009808,10910.484271,64.503057,344.004877,0.000000,2.984500,79.380000,0.000000,0.000000,F-22
9.420000,125.000000,30.009814,10913.926330,63.422017,344.205822,0.000000,2.989000,79.560000,0.000000,0.000000,F-22
9.430000,125.000000,30.009819,10917.370363,62.340352,344.403369,0.000000,2.993500,79.740000,0.000000,0.000000,F-22
9.440000,125.000000,30.009825,10920.816338,61.258071,344.597517,0.000000,2.998000,79.920000,0.000000,0.000000,F-22
9.450000,125.000000,30.009830,10924.264221,60.175185,344.788264,0.000000,3.002500,80.100000,0.000000,0.000000,F-22
9.460000,125.000000,30.009835,10927.713977,59.091706,344.975608,0.000000,3.007000,80.280000,0.000000,0.000000,F-22
9.470000,125.000000,30.009841,10931.165573,58.007643,345.159548,0.000000,3.011500,80.460000,0.000000,0.000000,F-22
9.480000,125.000000,30.009846,10934.618973,56.923008,345.340080,0.000000,3.016000,80.640000,0.000000,0.000000,F-22
9.490000,125.000000,30.009851,10938.074145,55.837811,345.517205,0.000000,3.020500,80.820000,0.000000,0.000000,F-22
9.500000,125.000000,30.009856,10941.531055,54.752063,345.690919,0.000000,3.025000,81.000000,0.000000,0.000000,F-22
9.510000,125.000000,30.009861,10944.989667,53.665774,345.861222,0.000000,3.029500,81.180000,0.000000,0.000000,F-22
9.520000,125.000000,30.009865,10948.449948,52.578956,346.028111,0.000000,3.034000,81.360000,0.000000,0.000000,F-22
9.530000,125.000000,30.009870,10951.911864,51.491619,346.191584,0.000000,3.038500,81.540000,0.000000,0.000000,F-22
9.540000,125.000000,30.009874,10955.375380,50.403774,346.351642,0.000000,3.043000,81.720000,0.000000,0.000000,F-22
9.550000,125.000000,30.009879,10958.840463,49.315431,346.508280,0.000000,3.047500,81.900000,0.000000,0.000000,F-22
9.560000,125.000000,30.009883,10962.307078,48.226602,346.661499,0.000000,3.052000,82.080000,0.000000,0.000000,F-22
9.570000,125.000000,30.009887,10965.775191,47.137296,346.811296,0.000000,3.056500,82.260000,0.000000,0.000000,F-22
9.580000,125.000000,30.009891,10969.244768,46.047526,346.957671,0.000000,3.061000,82.440000,0.000000,0.000000,F-22
9.590000,125.000000,30.009896,10972.715774,44.957301,347.100621,0.000000,3.065500,82.620000,0.000000,0.000000,F-22
9.600000,125.000000,30.009899,10976.188175,43.866632,347.240145,0.000000,3.070000,82.800000,0.000000,0.000000,F-22
9.610000,125.000000,30.009903,10979.661938,42.775530,347.376243,0.000000,3.074500,82.980000,0.000000,0.000000,F-22
9.620000,125.000000,30.009907,10983.137027,41.684006,347.508912,0.000000,3.079000,83.160000,0.000000,0.000000,F-22
9.630000,125.000000,30.009911,10986.613408,40.592071,347.638151,0.000000,3.083500,83.340000,0.000000,0.000000,F-22
9.640000,125.000000,30.009914,10990.091048,39.499735,347.763959,0.000000,3.088000,83.520000,0.000000,0.000000,F-22
9.650000,125.000000,30.009918,10993.569911,38.407009,347.886334,0.000000,3.092500,83.700000,0.000000,0.000000,F-22
9.660000,125.000000,30.009921,10997.049964,37.313904,348.005277,0.000000,3.097000,83.880000,0.000000,0.000000,F-22
9.670000,125.000000,30.009924,11000.531172,36.220431,348.120784,0.000000,3.101500,84.060000,0.000000,0.000000,F-22
9.680000,125.000000,30.009927,11004.013500,35.126600,348.232856,0.000000,3.106000,84.240000,0.000000,0.000000,F-22
9.690000,125.000000,30.009930,11007.496915,34.032423,348.341491,0.000000,3.110500,84.420000,0.000000,0.000000,F-22
9.700000,125.000000,30.009933,11010.981382,32.937910,348.446688,0.000000,3.115000,84.600000,0.000000,0.000000,F-22
9.710000,125.000000,30.009936,11014.466867,31.843071,348.548445,0.000000,3.119500,84.780000,0.000000,0.000000,F-22
9.720000,125.000000,30.009939,11017.953334,30.747919,348.646763,0.000000,3.124000,84.960000,0.000000,0.000000,F-22
9.730000,125.000000,30.009942,11021.440751,29.652463,348.741640,0.000000,3.128500,85.140000,0.000000,0.000000,F-22
9.740000,125.000000,30.009944,11024.929081,28.556714,348.833075,0.000000,3.133000,85.320000,0.000000,0.000000,F-22
9.750000,125.000000,30.009947,11028.418292,27.460684,348.921067,0.000000,3.137500,85.500000,0.000000,0.000000,F-22
9.760000,125.000000,30.009949,11031.908348,26.364382,349.005615,0.000000,3.142000,85.680000,0.000000,0.000000,F-22
9.770000,125.000000,30.009951,11035.399216,25.267820,349.086719,0.000000,3.146500,85.860000,0.000000,0.000000,F-22
9.780000,125.000000,30.009953,11038.890859,24.171009,349.164377,0.000000,3.151000,86.040000,0.000000,0.000000,F-22
9.790000,125.000000,30.009956,11042.383245,23.073959,349.238590,0.000000,3.155500,86.220000,0.000000,0.000000,F-22
9.800000,125.000000,30.009958,11045.876339,21.976682,349.309355,0.000000,3.160000,86.400000,0.000000,0.000000,F-22
9.810000,125.000000,30.009959,11049.370105,20.879187,349.376673,0.000000,3.164500,86.580000,0.000000,0.000000,F-22
9.820000,125.000000,30.009961,11052.864511,19.781487,349.440543,0.000000,3.169000,86.760000,0.000000,0.000000,F-22
9.830000,125.000000,30.009963,11056.359521,18.683591,349.500963,0.000000,3.173500,86.940000,0.000000,0.000000,F-22
9.840000,125.000000,30.009964,11059.855100,17.585511,349.557935,0.000000,3.178000,87.120000,0.000000,0.000000,F-22
9.850000,125.000000,30.009966,11063.351214,16.487258,349.611456,0.000000,3.182500,87.300000,0.000000,0.000000,F-22
9.860000,125.000000,30.009967,11066.847830,15.388841,349.661527,0.000000,3.187000,87.480000,0.000000,0.000000,F-22
9.870000,125.000000,30.009969,11070.344911,14.290273,349.708147,0.000000,3.191500,87.660000,0.000000,0.000000,F-22
9.880000,125.000000,30.009970,11073.842424,13.191564,349.751315,0.000000,3.196000,87.840000,0.000000,0.000000,F-22
9.890000,125.000000,30.009971,11077.340335,12.092724,349.791032,0.000000,3.200500,88.020000,0.000000,0.000000,F-22
9.900000,125.000000,30.009972,11080.838608,10.993766,349.827296,0.000000,3.205000,88.200000,0.000000,0.000000,F-22
9.910000,125.000000,30.009973,11084.337209,9.894698,349.860108,0.000000,3.209500,88.380000,0.000000,0.000000,F-22
9.920000,125.000000,30.009973,11087.836103,8.795533,349.889466,0.000000,3.214000,88.560000,0.000000,0.000000,F-22
9.930000,125.000000,30.009974,11091.335257,7.696282,349.915372,0.000000,3.218500,88.740000,0.000000,0.000000,F-22
9.940000,125.000000,30.009975,11094.834635,6.596954,349.937823,0.000000,3.223000,88.920000,0.000000,0.000000,F-22
9.950000,125.000000,30.009975,11098.334203,5.497561,349.956821,0.000000,3.227500,89.100000,0.000000,0.000000,F-22
9.960000,125.000000,30.009976,11101.833927,4.398114,349.972365,0.000000,3.232000,89.280000,0.000000,0.000000,F-22
9.970000,125.000000,30.009976,11105.333772,3.298623,349.984455,0.000000,3.236500,89.460000,0.000000,0.000000,F-22
9.980000,125.000000,30.009976,11108.833703,2.199100,349.993091,0.000000,3.241000,89.640000,0.000000,0.000000,F-22
9.990000,125.000000,30.009976,11112.333685,1.099556,349.998273,0.000000,3.245500,89.820000,0.000000,0.000000,F-22
10.000000,125.000000,30.009976,11115.833685,0.000000,350.000000,0.000000,3.250000,90.000000,0.000000,0.000000,F-22
10.010000,125.000000,30.009976,11119.333668,-1.099556,349.998273,-0.000000,3.254500,90.180000,0.000000,0.000000,F-22
10.020000,125.000000,30.009976,11122.833599,-2.199100,349.993091,-0.000000,3.259000,90.360000,0.000000,0.000000,F-22
10.030000,125.000000,30.009976,11126.333444,-3.298623,349.984455,-0.000000,3.263500,90.540000,0.000000,0.000000,F-22
10.040000,125.000000,30.009975,11129.833167,-4.398114,349.972365,-0.000000,3.268000,90.720000,0.000000,0.000000,F-22
10.050000,125.000000,30.009975,11133.332735,-5.497561,349.956821,-0.000000,3.272500,90.900000,0.000000,0.000000,F-22
10.060000,125.000000,30.009974,11136.832114,-6.596954,349.937823,-0.000000,3.277000,91.080000,0.000000,0.000000,F-22
10.070000,125.000000,30.009973,11140.331267,-7.696282,349.915372,-0.000000,3.281500,91.260000,0.000000,0.000000,F-22
10.080000,125.000000,30.009973,11143.830162,-8.795533,349.889466,-0.000000,3.286000,91.440000,0.000000,0.000000,F-22
10.090000,125.000000,30.009972,11147.328763,-9.894698,349.860108,-0.000000,3.290500,91.620000,0.000000,0.000000,F-22
10.100000,125.000000,30.009971,11150.827036,-10.993766,349.827296,-0.000000,3.295000,91.800000,0.000000,0.000000,F-22
10.110000,125.000000,30.009970,11154.324946,-12.092724,349.791032,-0.000000,3.299500,91.980000,0.000000,0.000000,F-22
10.120000,125.000000,30.009969,11157.822460,-13.191564,349.751315,-0.000000,3.304000,92.160000,0.000000,0.000000,F-22
10.130000,125.000000,30.009967,11161.319541,-14.290273,349.708147,-0.000000,3.308500,92.340000,0.000000,0.000000,F-22
10.140000,125.000000,30.009966,11164.816156,-15.388841,349.661527,-0.000000,3.313000,92.520000,0.000000,0.000000,F-22
10.150000,125.000000,30.009964,11168.312271,-16.487258,349.611456,-0.000000,3.317500,92.700000,0.000000,0.000000,F-22
10.160000,125.000000,30.009963,11171.807850,-17.585511,349.557935,-0.000000,3.322000,92.880000,0.000000,0.000000,F-22
10.170000,125.000000,30.009961,11175.302860,-18.683591,349.500963,-0.000000,3.326500,93.060000,0.000000,0.000000,F-22
10.180000,125.000000,30.009959,11178.797265,-19.781487,349.440543,-0.000000,3.331000,93.240000,0.000000,0.000000,F-22
10.190000,125.000000,30.009958,11182.291032,-20.879187,349.376673,-0.000000,3.335500,93.420000,0.000000,0.000000,F-22
10.200000,125.000000,30.009956,11185.784126,-21.976682,349.309355,-0.000000,3.340000,93.600000,0.000000,0.000000,F-22
10.210000,125.000000,30.009953,11189.276511,-23.073959,349.238590,-0.000000,3.344500,93.780000,0.000000,0.000000,F-22
10.220000,125.000000,30.009951,11192.768155,-24.171009,349.164377,-0.000000,3.349000,93.960000,0.000000,0.000000,F-22
10.230000,125.000000,30.009949,11196.259022,-25.267820,349.086719,-0.000000,3.353500,94.140000,0.000000,0.000000,F-22
10.240000,125.000000,30.009947,11199.749079,-26.364382,349.005615,-0.000000,3.358000,94.320000,0.000000,0.000000,F-22
10.250000,125.000000,30.009944,11203.238289,-27.460684,348.921067,-0.000000,3.362500,94.500000,0.000000,0.000000,F-22
10.260000,125.000000,30.009942,11206.726620,-28.556714,348.833075,-0.000000,3.367000,94.680000,0.000000,0.000000,F-22
10.270000,125.000000,30.009939,11210.214036,-29.652463,348.741640,-0.000000,3.371500,94.860000,0.000000,0.000000,F-22
10.280000,125.000000,30.009936,11213.700504,-30.747919,348.646763,-0.000000,3.376000,95.040000,0.000000,0.000000,F-22
10.290000,125.000000,30.009933,11217.185988,-31.843071,348.548445,-0.000000,3.380500,95.220000,0.000000,0.000000,F-22
10.300000,125.000000,30.009930,11220.670455,-32.937910,348.446688,-0.000000,3.385000,95.400000,0.000000,0.000000,F-22
10.310000,125.000000,30.009927,11224.153870,-34.032423,348.341491,-0.000000,3.389500,95.580000,0.000000,0.000000,F-22
10.320000,125.000000,30.009924,11227.636199,-35.126600,348.232856,-0.000000,3.394000,95.760000,0.000000,0.000000,F-22
10.330000,125.000000,30.009921,11231.117407,-36.220431,348.120784,-0.000000,3.398500,95.940000,0.000000,0.000000,F-22
10.340000,125.000000,30.009918,11234.597459,-37.313904,348.005277,-0.000000,3.403000,96.120000,0.000000,0.000000,F-22
10.350000,125.000000,30.009914,11238.076323,-38.407009,347.886334,-0.000000,3.407500,96.300000,0.000000,0.000000,F-22
10.360000,125.000000,30.009911,11241.553962,-39.499735,347.763959,-0.000000,3.412000,96.480000,0.000000,0.000000,F-22
10.370000,125.000000,30.009907,11245.030344,-40.592071,347.638151,-0.000000,3.416500,96.660000,0.000000,0.000000,F-22
10.380000,125.000000,30.009903,11248.505433,-41.684006,347.508912,-0.000000,3.421000,96.840000,0.000000,0.000000,F-22
10.390000,125.000000,30.009899,11251.979195,-42.775530,347.376243,-0.000000,3.425500,97.020000,0.000000,0.000000,F-22
10.400000,125.000000,30.009896,11255.451597,-43.866632,347.240145,-0.000000,3.430000,97.200000,0.000000,0.000000,F-22
10.410000,125.000000,30.009891,11258.922603,-44.957301,347.100621,-0.000000,3.434500,97.380000,0.000000,0.000000,F-22
10.420000,125.000000,30.009887,11262.392180,-46.047526,346.957671,-0.000000,3.439000,97.560000,0.000000,0.000000,F-22
10.430000,125.000000,30.009883,11265.860293,-47.137296,346.811296,-0.000000,3.443500,97.740000,0.000000,0.000000,F-22
10.440000,125.000000,30.009879,11269.326908,-48.226602,346.661499,-0.000000,3.448000,97.920000,0.000000,0.000000,F-22
10.450000,125.000000,30.009874,11272.791990,-49.315431,346.508280,-0.000000,3.452500,98.100000,0.000000,0.000000,F-22
10.460000,125.000000,30.009870,11276.255507,-50.403774,346.351642,-0.000000,3.457000,98.280000,0.000000,0.000000,F-22
10.470000,125.000000,30.009865,11279.717423,-51.491619,346.191584,-0.000000,3.461500,98.460000,0.000000,0.000000,F-22
10.480000,125.000000,30.009861,11283.177704,-52.578956,346.028111,-0.000000,3.466000,98.640000,0.000000,0.000000,F-22
10.490000,125.000000,30.009856,11286.636316,-53.665774,345.861222,-0.000000,3.470500,98.820000,0.000000,0.000000,F-22
10.500000,125.000000,30.009851,11290.093225,-54.752063,345.690919,-0.000000,3.475000,99.000000,0.000000,0.000000,F-22
10.510000,125.000000,30.009846,11293.548397,-55.837811,345.517205,-0.000000,3.479500,99.180000,0.000000,0.000000,F-22
10.520000,125.000000,30.009841,11297.001798,-56.923008,345.340080,-0.000000,3.484000,99.360000,0.000000,0.000000,F-22
10.530000,125.000000,30.009835,11300.453394,-58.007643,345.159548,-0.000000,3.488500,99.540000,0.000000,0.000000,F-22
10.540000,125.000000,30.009830,11303.903150,-59.091706,344.975608,-0.000000,3.493000,99.720000,0.000000,0.000000,F-22
10.550000,125.000000,30.009825,11307.351032,-60.175185,344.788264,-0.000000,3.497500,99.900000,0.000000,0.000000,F-22
10.560000,125.000000,30.009819,11310.797007,-61.258071,344.597517,-0.000000,3.502000,100.080000,0.000000,0.000000,F-22
10.570000,125.000000,30.009814,11314.241041,-62.340352,344.403369,-0.000000,3.506500,100.260000,0.000000,0.000000,F-22
10.580000,125.000000,30.009808,11317.683099,-63.422017,344.205822,-0.000000,3.511000,100.440000,0.000000,0.000000,F-22
10.590000,125.000000,30.009802,11321.123148,-64.503057,344.004877,-0.000000,3.515500,100.620000,0.000000,0.000000,F-22
10.600000,125.000000,30.009796,11324.561154,-65.583460,343.800538,-0.000000,3.520000,100.800000,0.000000,0.000000,F-22
10.610000,125.000000,30.009790,11327.997082,-66.663216,343.592805,-0.000000,3.524500,100.980000,0.000000,0.000000,F-22
10.620000,125.000000,30.009784,11331.430898,-67.742314,343.381681,-0.000000,3.529000,101.160000,0.000000,0.000000,F-22
10.630000,125.000000,30.009778,11334.862570,-68.820743,343.167168,-0.000000,3.533500,101.340000,0.000000,0.000000,F-22
10.640000,125.000000,30.009772,11338.292063,-69.898493,342.949268,-0.000000,3.538000,101.520000,0.000000,0.000000,F-22
10.650000,125.000000,30.009765,11341.719343,-70.975553,342.727984,-0.000000,3.542500,101.700000,0.000000,0.000000,F-22
10.660000,125.000000,30.009759,11345.144376,-72.051913,342.503317,-0.000000,3.547000,101.880000,0.000000,0.000000,F-22
